cd_cnpj,(DIVISÃO - 2digitos CNAE),nu_ordem,cd_ramo_atividade,CNAE Total.de_ramo_atividade
15125707000100,15,1,151202,CRIACAO DE BOVINOS PARA LEITE
15125707000100,15,2,152102,CRIACAO DE BOVINOS PARA LEITE
15125707000100,15,3,152103,ATIVIDADES DE APOIO A PECUARIA NAO ESPECIFICADAS ANTERIORMENTE
15126927000140,15,0,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
15126927000140,15,1,6201501,CONSULTORIA EM TECNOLOGIA DA INFORMACAO
15129968000190,15,0,4120400,CONSTRUCAO DE EDIFICIOS
15129968000190,15,1,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS
15131820000190,15,0,1091101,FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL
15131820000190,15,1,1093701,AGENCIAS MATRIMONIAIS
15131820000190,15,2,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR
15134178000100,15,0,5819100,"EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS"
15134178000100,15,1,8219999,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE
15134178000100,15,2,9511800,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS
15134436000140,15,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
15134436000140,15,1,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS"
15135181000130,15,0,4399103,OBRAS DE ALVENARIA
15135181000130,15,1,4712100,COMERCIO VAREJISTA DE BEBIDAS
15135181000130,15,2,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
15136283000170,15,0,2092402,"ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE"
15136283000170,15,1,4684299,COMERCIO ATACADISTA DE OUTROS PRODUTOS QUIMICOS E PETROQUIMICOS NAO ESPECIFICADOS ANTERIORMENTE
15136283000170,15,2,4789006,COMERCIO VAREJISTA DE FOGOS DE ARTIFICIO E ARTIGOS PIROTECNICOS
15136283000170,15,3,4930203,ARMAZENS GERAIS  EMISSAO DE WARRANT
15136283000170,15,4,9001999,"ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE"
15137159000120,15,0,8690901,ATIVIDADES DE PRATICAS INTEGRATIVAS E COMPLEMENTARES EM SAUDE HUMANA
15137159000120,15,1,9313100,ATIVIDADES DE CONDICIONAMENTO FISICO
15137159000120,15,2,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
15137744000120,15,0,4713002,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15137744000120,15,1,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
15139523000190,15,0,5611201,RESTAURANTES E SIMILARES
15139523000190,15,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
15140876000100,15,0,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA"
15140876000100,15,1,1412602,"CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS"
15140876000100,15,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15141095000130,15,0,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
15141095000130,15,1,8599603,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS
15144079000100,15,0,4923002,OPERADORES TURISTICOS
15144079000100,15,1,4924800,TRANSPORTE ESCOLAR
15144079000100,15,2,4929901,LOCACAO DE AUTOMOVEIS SEM CONDUTOR
15144532000170,15,0,5911199,ATIVIDADES DE EXIBICAO CINEMATOGRAFICA
15144532000170,15,1,7739099,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR"
15144532000170,15,2,8592999,ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE
15144532000170,15,3,9001901,PRODUCAO TEATRAL
15144532000170,15,4,9001999,"ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE"
15147950000110,15,0,4763602,COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS
15147950000110,15,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15147950000110,15,2,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
15151710000190,15,0,7319003,MARKETING DIRETO
15153706000160,15,0,4520001,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
15153748000100,15,0,4741500,COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA
15153748000100,15,1,4742300,ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE
15153748000100,15,2,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
15153748000100,15,3,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS
15153748000100,15,4,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL
15154793000170,15,0,4693100,"COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINANCIA DE ALIMENTOS OU DE INSUMOS AGROPECUARIOS"
15156438000130,15,0,6821801,CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS
15156438000130,15,1,6821802,CORRETAGEM NO ALUGUEL DE IMOVEIS
15156602000100,15,0,7739099,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR"
15157921000130,15,0,1411802,"COMERCIO VAREJISTA DE ARTIGOS DE TAPECARIA, CORTINAS E PERSIANAS"
15157921000130,15,1,4759801,"COMERCIO VAREJISTA DE ARTIGOS DE TAPECARIA, CORTINAS E PERSIANAS"
15157921000130,15,2,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
15157921000130,15,3,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15157921000130,15,4,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
15160571000160,15,0,7119704,ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE
15160571000160,15,1,7119799,ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE
15162104000170,15,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
15162104000170,15,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
15162104000170,15,2,4763601,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS
15162104000170,15,3,4783101,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA
15162104000170,15,4,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
15162694000130,15,0,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
15163077000150,15,0,1622699,FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO
15163077000150,15,1,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
15163077000150,15,2,4330405,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES
15163077000150,15,3,4399103,OBRAS DE ALVENARIA
15163077000150,15,4,5212500,CARGA E DESCARGA
15166707000140,15,0,3101200,COMERCIO VAREJISTA DE MOVEIS
15166707000140,15,1,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS
15167783000170,15,0,4321500,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
15167783000170,15,1,4322301,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS
15167829000150,15,0,4722901,COMERCIO VAREJISTA DE CARNES  ACOUGUES
15167829000150,15,1,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
15167829000150,15,2,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
15167829000150,15,3,4763601,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS
15167829000150,15,4,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
15168390000180,15,0,9492800,ATIVIDADES DE ORGANIZACOES POLITICAS
15173447000130,15,0,1529700,FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE
15173447000130,15,1,1629301,"FABRICACAO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MOVEIS"
15173447000130,15,2,1749400,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS"
15173447000130,15,3,3299099,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE
15176008000180,15,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15176008000180,15,1,5620101,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS
15176008000180,15,2,5620102,SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE
15176008000180,15,3,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR
15180316000180,15,0,9001901,PRODUCAO TEATRAL
15180770000130,15,0,4923001,SERVICO DE TAXI
15180770000130,15,1,7732201,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MAQUINAS, EQUIPAMENTOS, EMBARCACOES E AERONAVES"
15180770000130,15,2,8129000,ATIVIDADES DE CONDICIONAMENTO FISICO
15180770000130,15,3,8130300,ATIVIDADES PAISAGISTICAS
15180770000130,15,4,8220200,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE
15182288000130,15,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
15182288000130,15,1,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
15182288000130,15,2,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
15183631000160,15,0,4120400,CONSTRUCAO DE EDIFICIOS
15183631000160,15,1,4212000,CONSTRUCAO DE OBRAS DE ARTE ESPECIAIS
15183631000160,15,2,4213800,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS"
15183631000160,15,3,4222701,"CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO"
15183631000160,15,4,4222702,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS"
15184183000110,15,0,1531902,ACABAMENTO DE CALCADOS DE COURO SOB CONTRATO
15184562000100,15,0,1340501,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
15184562000100,15,1,1813099,IMPRESSAO DE MATERIAL PARA OUTROS USOS
15185971000120,15,0,4924800,TRANSPORTE ESCOLAR
15185971000120,15,1,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL"
15187502000140,15,0,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
15187502000140,15,1,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
15187502000140,15,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15187502000140,15,3,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
15187502000140,15,4,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
15188021000150,15,0,161001,SERVICO DE PULVERIZACAO E CONTROLE DE PRAGAS AGRICOLAS
15188065000180,15,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
15188065000180,15,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
15188065000180,15,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15188065000180,15,3,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
15189084000120,15,0,1822999,AGENCIAS DE VIAGENS
15189084000120,15,1,5229099,OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE
15189084000120,15,2,7911200,AGENCIAS DE VIAGENS
15189084000120,15,3,7912100,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA
15189084000120,15,4,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS"
15189465000100,15,0,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
15189877000140,15,0,5620101,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS
15189877000140,15,1,5620102,SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE
15189877000140,15,2,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS"
15190246000140,15,0,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
15191955000140,15,0,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
15193094000130,15,0,4321500,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
15193094000130,15,1,4329105,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE"
15193094000130,15,2,5912099,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE"
15193094000130,15,3,7739003,"ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES"
15193094000130,15,4,9001906,ATIVIDADES DE SONORIZACAO E DE ILUMINACAO
15194069000170,15,0,8112500,CONDOMINIOS PREDIAIS
15196698000130,15,0,2330399,"FABRICACAO DE OUTROS ARTEFATOS E PRODUTOS DE CONCRETO, CIMENTO, FIBROCIMENTO, GESSO E MATERIAIS SEMELHANTES"
15196698000130,15,1,4330403,OBRAS DE ACABAMENTO EM GESSO E ESTUQUE
15196698000130,15,2,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
15196698000130,15,3,4330405,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES
15196698000130,15,4,4759899,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15197294000160,15,0,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS"
15197294000160,15,1,8592902,"ENSINO DE ARTES CENICAS, EXCETO DANCA"
15197294000160,15,2,8592999,ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE
15199136000140,15,0,6021700,ATIVIDADES DE TELEVISAO ABERTA
15200484000190,15,0,4321500,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
15200484000190,15,1,4322301,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS
15200484000190,15,2,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
15200484000190,15,3,8121400,ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE
15201746000130,15,0,5819100,"EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS"
15201746000130,15,1,5912099,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE"
15201746000130,15,2,8211300,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO
15201746000130,15,3,8219999,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE
15201941000160,15,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
15202287000100,15,0,4120400,CONSTRUCAO DE EDIFICIOS
15206163000100,15,0,8599699,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE
15207536000150,15,0,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
1520755000180,15,0,6920601,ATIVIDADES DE CONTABILIDADE
15207872000100,15,0,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
15207872000100,15,1,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS
15207872000100,15,2,4712100,COMERCIO VAREJISTA DE BEBIDAS
15207872000100,15,3,4732600,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO
15207872000100,15,4,4759899,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15209751000190,15,0,3212400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15209751000190,15,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15210072000130,15,0,4615000,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE ELETRODOMESTICOS, MOVEIS E ARTIGOS DE USO DOMESTICO"
15210072000130,15,1,4616800,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE TEXTEIS, VESTUARIO, CALCADOS E ARTIGOS DE VIAGEM"
15210072000130,15,2,4649404,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15210072000130,15,3,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
15210072000130,15,4,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15212508000120,15,0,4520001,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
15212508000120,15,1,4520007,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
15212508000120,15,2,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
15212688000140,15,0,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR
15213152000140,15,0,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
15213152000140,15,1,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
15213152000140,15,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15213152000140,15,3,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
15213152000140,15,4,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
15216000120,15,0,1821100,SERVICOS DE PREIMPRESSAO
15216250000130,15,0,4399103,OBRAS DE ALVENARIA
15216859000100,15,0,7319002,PROMOCAO DE VENDAS
15216859000100,15,1,7319003,MARKETING DIRETO
15216982000120,15,0,3321000,ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE
15217444000150,15,0,1066000,COMERCIO VAREJISTA DE MEDICAMENTOS VETERINARIOS
15217444000150,15,1,4771704,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO
15217503000190,15,0,4923001,SERVICO DE TAXI
15217764000100,15,0,4520001,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
15217764000100,15,1,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
15219234000100,15,0,3530100,ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE
15219234000100,15,1,4322302,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
15219234000100,15,2,4329199,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA
15219234000100,15,3,4757100,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO"
15219234000100,15,4,8129000,ATIVIDADES DE CONDICIONAMENTO FISICO
15219569000110,15,0,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
15220854000150,15,0,1622699,FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO
15220854000150,15,1,4321500,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
15220854000150,15,2,4322301,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS
15220854000150,15,3,4399103,OBRAS DE ALVENARIA
15220854000150,15,4,8299707,SALAS DE ACESSO A INTERNET
1522225000170,15,0,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
15222304000170,15,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
15222304000170,15,1,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA
15222304000170,15,2,5819100,"EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS"
15223007000140,15,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
15223007000140,15,1,4763601,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS
15223007000140,15,2,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
15224254000160,15,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15224725000130,15,0,3101200,COMERCIO VAREJISTA DE MOVEIS
15226105000130,15,0,4741500,COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA
15226105000130,15,1,4742300,ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE
15226105000130,15,2,4744003,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
15226105000130,15,3,4744004,"COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS"
15226105000130,15,4,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL
15226274000170,15,0,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA"
15226274000170,15,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15227571000130,15,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
15228272000110,15,0,4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA
15229273000180,15,0,4923001,SERVICO DE TAXI
15229332000110,15,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
15229332000110,15,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
15229332000110,15,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15229332000110,15,3,4782202,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA
15229514000190,15,0,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
15232764000180,15,0,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS"
15233189000130,15,0,4110700,COMPRA E VENDA DE IMOVEIS PROPRIOS
15233189000130,15,1,6463800,ALUGUEL DE ANDAIMES
15233189000130,15,2,6822600,GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA
1523410000180,15,0,6399200,"AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS"
1523410000180,15,1,7410299,ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE
1523410000180,15,2,7490105,"ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE"
1523410000180,15,3,7490199,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE"
1523410000180,15,4,8299799,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE
15234348000110,15,0,8130300,ATIVIDADES PAISAGISTICAS
15234793000180,15,0,6613400,ADMINISTRACAO DE CARTOES DE CREDITO
15234793000180,15,1,6619302,ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS
15234793000180,15,2,7020400,ADMINISTRACAO DE CAIXAS ESCOLARES
15234793000180,15,3,7810800,FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS
15234898000130,15,0,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
15235073000130,15,0,5611201,RESTAURANTES E SIMILARES
15235141000160,15,0,1340599,"OUTROS SERVICOS DE ACABAMENTO EM FIOS, TECIDOS, ARTEFATOS TEXTEIS E PECAS DO VESTUARIO"
15235141000160,15,1,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA"
15235141000160,15,2,3299099,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE
15235141000160,15,3,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15235141000160,15,4,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
